TIME,SCORE,PLAYER_NAMES,SCORE1,SCORE2,FIFTY,SCORE3,SCORE4,OTHER_INFO,REVIEWS,FOUR_SIX,TOUR_SIXES
109.76 sec',[],"[142.312225341797,634.682495117188,336.764801025391,60.1977539062500]",[],[],[],[],"[499.520874023438,624.310668945313,290.282836914063,85.3822021484375]","[803.999023437500,620.997619628906,324,83.0015258789063]",[],[],[]
109.8 sec',[],"[142.311340332031,634.682250976563,336.765960693359,60.1981811523438]",[],[],[],[],"[499.520874023438,624.310546875000,290.282409667969,85.3829956054688]","[803.997741699219,620.994995117188,324.002990722656,83.0045776367188]",[],[],[]
109.84 sec',[],"[142.311859130859,634.682312011719,336.765319824219,60.1976928710938]",[],[],[],[],"[499.520477294922,624.310852050781,290.283599853516,85.3787841796875]","[803.995422363281,620.990173339844,324.008850097656,83.0096435546875]",[],[],[]
109.88 sec',[],"[142.312469482422,634.682617187500,336.764617919922,60.1970825195313]",[],[],[],[],"[499.521789550781,624.311279296875,290.281860351563,85.3784790039063]","[803.994812011719,620.987976074219,324.010925292969,83.0124511718750]",[],[],[]
109.92 sec',[],"[142.312347412109,634.682617187500,336.764434814453,60.1961669921875]",[],[],[],[],"[499.522033691406,624.311218261719,290.281982421875,85.3785400390625]","[803.994445800781,620.992248535156,324.009216308594,83.0094604492188]",[],[],[]
109.96 sec',[],"[142.309143066406,634.680297851563,336.768066406250,60.1986694335938]",[],[],[],[],"[499.522644042969,624.312011718750,290.279174804688,85.3776245117188]","[803.989746093750,620.990356445313,324.017089843750,83.0318603515625]",[],[],[]
110 sec',[],"[142.308349609375,634.680236816406,336.769165039063,60.1981201171875]",[],[],[],[],"[499.523284912109,624.312194824219,290.278656005859,85.3771362304688]","[803.989929199219,620.989013671875,324.017761230469,83.0335083007813]",[],[],[]
110.04 sec',[],"[142.309906005859,634.681762695313,336.767364501953,60.1968994140625]",[],[],[],[],"[499.523864746094,624.312133789063,290.278686523438,85.3766479492188]","[803.989624023438,620.990356445313,324.017944335938,83.0248413085938]",[],[],[]
110.08 sec',[],"[142.310226440430,634.683227539063,336.766601562500,60.1958618164063]",[],[],[],[],"[499.522674560547,624.311584472656,290.280914306641,85.3774414062500]","[803.993103027344,620.996276855469,324.008605957031,83.0116577148438]",[],[],[]
110.12 sec',[],"[142.310516357422,634.683349609375,336.766265869141,60.1952514648438]",[],[],[],[],"[499.519409179688,624.287292480469,290.287109375000,85.4042358398438]","[803.993835449219,620.997497558594,324.007141113281,83.0097656250000]",[],[],[]
110.16 sec',[],"[142.311325073242,634.683532714844,336.765258789063,60.1947631835938]",[],[],[],[],"[499.830383300781,624.741577148438,289.848754882813,84.8192138671875]","[803.992248535156,620.995239257813,324.010681152344,83.0164184570313]",[],[],[]
110.2 sec',[],"[142.312057495117,634.683776855469,336.764404296875,60.1945190429688]",[],[],[],[],"[499.785705566406,625.317077636719,290.036682128906,85.5255126953125]","[803.994812011719,621.001342773438,324.003479003906,83.0034790039063]",[],[],[]
110.24 sec',[],"[142.312820434570,634.683837890625,336.763244628906,60.1943969726563]",[],[],[],[],"[500.066986083984,624.149597167969,289.654937744141,85.5382080078125]","[803.993041992188,620.999023437500,324.008178710938,83.0170288085938]",[],[],[]
110.28 sec',[],"[142.313217163086,634.683959960938,336.762451171875,60.1942749023438]",[],[],[],[],"[499.896392822266,622.160949707031,290.099456787109,87.8859863281250]","[803.992492675781,621.000793457031,324.008850097656,83.0168457031250]",[],[],[]
110.32 sec',[],"[142.313568115234,634.685546875000,336.761779785156,60.1924438476563]",[],[],[],[],"[499.894989013672,622.159545898438,290.101226806641,87.8883056640625]","[803.991271972656,620.996154785156,324.013488769531,83.0247192382813]",[],[],[]
110.36 sec',[],"[142.313186645508,634.687011718750,336.761535644531,60.1903076171875]",[],[],[],[],"[499.664947509766,620.230834960938,290.604888916016,90.1702270507813]","[803.995239257813,621.001892089844,324.005981445313,83.0157470703125]",[],[],[]
110.4 sec',[],"[142.312484741211,634.688232421875,336.762451171875,60.1884155273438]",[],[],[],[],"[499.664886474609,620.230957031250,290.604888916016,90.1705322265625]","[803.994750976563,621.002197265625,324.006469726563,83.0112304687500]",[],[],[]
110.44 sec',[],"[142.311889648438,634.688293457031,336.763488769531,60.1877441406250]",[],[],[],[],"[499.663330078125,620.230651855469,290.606872558594,90.1712036132813]","[803.996337890625,621.007751464844,324.001220703125,83.0025024414063]",[],[],[]
110.48 sec',[],"[142.312332153320,634.688537597656,336.763183593750,60.1873168945313]",[],[],[],[],"[499.661987304688,620.231201171875,290.608337402344,90.1704101562500]","[803.992980957031,621.002441406250,324.007263183594,83.0109863281250]",[],[],[]
110.52 sec',[],"[142.312683105469,634.688659667969,336.762939453125,60.1864624023438]",[],[],[],[],"[499.658477783203,620.229614257813,290.612884521484,90.1731567382813]","[803.993469238281,621.002929687500,324.005920410156,83.0101318359375]",[],[],[]
110.56 sec',[],"[142.312805175781,634.688659667969,336.763000488281,60.1866455078125]",[],[],[],[],"[499.655487060547,620.228149414063,290.616851806641,90.1757202148438]","[803.994995117188,621.005187988281,324.002319335938,83.0064697265625]",[],[],[]
110.6 sec',[],"[142.313461303711,634.688659667969,336.762634277344,60.1862182617188]",[],[],[],[],"[499.655670166016,620.227905273438,290.616546630859,90.1761474609375]","[803.995300292969,621.007019042969,324.000549316406,83.0009765625000]",[],[],[]
110.64 sec',[],"[142.312652587891,634.688354492188,336.763641357422,60.1865234375000]",[],[],[],[],"[499.655303955078,620.227661132813,290.617218017578,90.1761474609375]","[803.992004394531,620.992126464844,324.004333496094,83.0205078125000]",[],[],[]
110.68 sec',[],"[142.312744140625,634.688171386719,336.764068603516,60.1867675781250]",[],[],[],[],"[499.655120849609,620.228393554688,290.617218017578,90.1754150390625]","[803.990051269531,620.990661621094,324.007141113281,83.0232543945313]",[],[],[]
110.72 sec',[],"[142.312576293945,634.688171386719,336.764465332031,60.1872558593750]",[],[],[],[],"[499.655120849609,620.228820800781,290.617279052734,90.1746826171875]","[803.988769531250,620.989562988281,324.009277343750,83.0231323242188]",[],[],[]
110.76 sec',[],"[142.313034057617,634.688354492188,336.764099121094,60.1864013671875]",[],[],[],[],"[499.654815673828,620.229064941406,290.617340087891,90.1749877929688]","[803.988403320313,620.988769531250,324.009887695313,83.0234985351563]",[],[],[]
110.8 sec',[],"[142.313415527344,634.688293457031,336.764312744141,60.1867675781250]",[],[],[],[],"[499.654479980469,620.229187011719,290.617858886719,90.1749877929688]","[803.987243652344,620.987304687500,324.013000488281,83.0216064453125]",[],[],[]
110.84 sec',[],"[142.313949584961,634.688171386719,336.764038085938,60.1870727539063]",[],[],[],[],"[499.654602050781,620.229431152344,290.617797851563,90.1747436523438]","[803.987731933594,620.989013671875,324.010925292969,83.0214233398438]",[],[],[]
110.88 sec',[],"[142.314514160156,634.688232421875,336.763488769531,60.1867675781250]",[],[],[],[],"[499.654052734375,620.229187011719,290.618896484375,90.1754760742188]","[803.987304687500,620.987854003906,324.011108398438,83.0223999023438]",[],[],[]
110.92 sec',[],"[142.313552856445,634.688049316406,336.764526367188,60.1870727539063]",[],[],[],[],"[499.654327392578,620.229248046875,290.618682861328,90.1753540039063]","[803.987609863281,620.987731933594,324.010437011719,83.0225219726563]",[],[],[]
110.96 sec',[],"[142.314178466797,634.688049316406,336.764038085938,60.1870727539063]",[],[],[],[],"[499.655548095703,620.228820800781,290.617218017578,90.1759643554688]","[803.988891601563,620.989868164063,324.008666992188,83.0170288085938]",[],[],[]
111 sec',[],"[142.313705444336,634.688354492188,336.764709472656,60.1864624023438]",[],[],[],[],"[499.656280517578,620.228393554688,290.616424560547,90.1762084960938]","[803.988342285156,620.990051269531,324.009704589844,83.0164794921875]",[],[],[]
111.04 sec',[],"[142.314010620117,634.688293457031,336.764465332031,60.1871337890625]",[],[],[],[],"[499.656921386719,620.227600097656,290.615783691406,90.1767578125000]","[803.990539550781,620.991882324219,324.004577636719,83.0162963867188]",[],[],[]
111.08 sec',[],"[142.314376831055,634.688354492188,336.764099121094,60.1868286132813]",[],[],[],[],"[499.657714843750,620.228332519531,290.613098144531,90.1760864257813]","[803.989074707031,620.991760253906,324.008239746094,83.0125732421875]",[],[],[]
111.12 sec',[],"[142.314270019531,634.688415527344,336.764312744141,60.1868286132813]",[],[],[],[],"[499.658203125000,620.229064941406,290.610290527344,90.1748046875000]","[803.987731933594,620.990478515625,324.009338378906,83.0165405273438]",[],[],[]
111.16 sec',[],"[142.314483642578,634.688049316406,336.764892578125,60.1878662109375]",[],[],[],[],"[499.658142089844,620.228332519531,290.610839843750,90.1753540039063]","[803.987121582031,620.988830566406,324.010925292969,83.0173339843750]",[],[],[]
111.2 sec',[],"[142.314422607422,634.687927246094,336.765075683594,60.1879882812500]",[],[],[],[],"[499.658355712891,620.228332519531,290.610992431641,90.1749267578125]","[803.987854003906,620.991455078125,324.008239746094,83.0164184570313]",[],[],[]
111.24 sec',[],"[142.314773559570,634.687866210938,336.765930175781,60.1885986328125]",[],[],[],[],"[499.657257080078,620.227905273438,290.612274169922,90.1753540039063]","[803.987304687500,620.991638183594,324.009521484375,83.0125122070313]",[],[],[]
111.28 sec',[],"[142.314666748047,634.687805175781,336.766845703125,60.1884765625000]",[],[],[],[],"[499.657287597656,620.228332519531,290.613098144531,90.1763916015625]","[803.987670898438,620.992919921875,324.009155273438,83.0118408203125]",[],[],[]
111.32 sec',[],"[142.314651489258,634.687744140625,336.766906738281,60.1884155273438]",[],[],[],[],"[499.657287597656,620.228332519531,290.613098144531,90.1763916015625]","[803.987976074219,620.994995117188,324.009460449219,83.0090942382813]",[],[],[]
111.36 sec',[],"[142.314895629883,634.687622070313,336.766601562500,60.1884155273438]",[],[],[],[],"[499.657684326172,620.228393554688,290.612823486328,90.1765747070313]","[803.989196777344,620.996948242188,324.006774902344,83.0045776367188]",[],[],[]
111.4 sec',[],"[142.315109252930,634.687744140625,336.766906738281,60.1882324218750]",[],[],[],[],"[499.656860351563,620.228088378906,290.613830566406,90.1768188476563]","[803.991333007813,620.998474121094,324.002929687500,83.0009155273438]",[],[],[]
111.44 sec',[],"[142.315200805664,634.687805175781,336.767028808594,60.1883544921875]",[],[],[],[],"[499.656616210938,620.227966308594,290.614074707031,90.1768798828125]","[803.989196777344,620.991271972656,324.008117675781,83.0111694335938]",[],[],[]
111.48 sec',[],"[142.315155029297,634.687744140625,336.767547607422,60.1883544921875]",[],[],[],[],"[499.656494140625,620.227905273438,290.614013671875,90.1768798828125]","[803.987060546875,620.986694335938,324.013183593750,83.0173950195313]",[],[],[]
111.52 sec',[],"[142.315139770508,634.687744140625,336.767578125000,60.1883544921875]",[],[],[],[],"[499.656555175781,620.227905273438,290.614074707031,90.1768798828125]","[803.987060546875,620.986633300781,324.013183593750,83.0173950195313]",[],[],[]
111.56 sec',[],"[142.315261840820,634.687805175781,336.767089843750,60.1884155273438]",[],[],[],[],"[499.656982421875,620.228088378906,290.613647460938,90.1767578125000]","[803.988281250000,620.988525390625,324.010864257813,83.0150146484375]",[],[],[]
111.6 sec',[],"[142.315399169922,634.687988281250,336.767242431641,60.1885986328125]",[],[],[],[],"[499.656768798828,620.228149414063,290.613800048828,90.1765136718750]","[803.987976074219,620.986999511719,324.011291503906,83.0115356445313]",[],[],[]
111.64 sec',[],"[142.315933227539,634.687988281250,336.766967773438,60.1887207031250]",[],[],[],[],"[499.657135009766,620.228210449219,290.613494873047,90.1767578125000]","[803.987792968750,620.985595703125,324.011474609375,83.0202636718750]",[],[],[]
111.68 sec',[],"[142.315979003906,634.688537597656,336.767272949219,60.1878051757813]",[],[],[],[],"[499.657684326172,620.228454589844,290.612579345703,90.1763305664063]","[803.988647460938,620.987731933594,324.010375976563,83.0170288085938]",[],[],[]
111.72 sec',[],"[142.316146850586,634.688598632813,336.767028808594,60.1876831054688]",[],[],[],[],"[499.657562255859,620.228332519531,290.612762451172,90.1765136718750]","[803.987976074219,620.986694335938,324.011535644531,83.0228881835938]",[],[],[]
111.76 sec',[],"[142.315490722656,634.688476562500,336.767608642578,60.1871948242188]",[],[],[],[],"[499.657043457031,620.228027343750,290.613464355469,90.1773071289063]","[803.987609863281,620.986267089844,324.011413574219,83.0206909179688]",[],[],[]
111.8 sec',[],"[142.316284179688,634.688598632813,336.766937255859,60.1866455078125]",[],[],[],[],"[499.657501220703,620.228271484375,290.612823486328,90.1773071289063]","[803.991088867188,620.992492675781,324.003051757813,83.0100708007813]",[],[],[]
111.84 sec',[],"[142.316299438477,634.688537597656,336.766784667969,60.1871337890625]",[],[],[],[],"[499.657226562500,620.228210449219,290.612915039063,90.1770629882813]","[803.987243652344,620.986938476563,324.011291503906,83.0148315429688]",[],[],[]
111.88 sec',[],"[142.315444946289,634.688293457031,336.767883300781,60.1875000000000]",[],[],[],[],"[499.657714843750,620.228515625000,290.612121582031,90.1770019531250]","[803.990051269531,620.989624023438,324.006286621094,83.0082397460938]",[],[],[]
111.92 sec',[],"[142.315338134766,634.688415527344,336.768310546875,60.1874389648438]",[],[],[],[],"[499.657684326172,620.228515625000,290.612091064453,90.1770019531250]","[803.989990234375,620.989624023438,324.006225585938,83.0082397460938]",[],[],[]
111.96 sec',[],"[142.315795898438,634.688415527344,336.768096923828,60.1870727539063]",[],[],[],[],"[499.657806396484,620.228515625000,290.611785888672,90.1770629882813]","[803.990905761719,620.991760253906,324.003479003906,83.0056762695313]",[],[],[]
112 sec',[],"[142.316207885742,634.688659667969,336.767822265625,60.1865234375000]",[],[],[],[],"[499.657745361328,620.228515625000,290.611968994141,90.1772460937500]","[803.992065429688,620.993103027344,324.000854492188,83.0039672851563]",[],[],[]
112.04 sec',[],"[142.316650390625,634.688598632813,336.767913818359,60.1864624023438]",[],[],[],[],"[499.657958984375,620.228637695313,290.611694335938,90.1770629882813]","[803.989807128906,620.988525390625,324.005798339844,83.0107421875000]",[],[],[]
112.08 sec',[],"[142.315841674805,634.688537597656,336.768798828125,60.1863403320313]",[],[],[],[],"[499.657867431641,620.228271484375,290.611907958984,90.1776733398438]","[803.989562988281,620.988403320313,324.006530761719,83.0123901367188]",[],[],[]
112.12 sec',[],"[142.316589355469,634.688659667969,336.767974853516,60.1860351562500]",[],[],[],[],"[499.657409667969,620.227478027344,290.612548828125,90.1786499023438]","[803.990295410156,620.988647460938,324.005798339844,83.0144042968750]",[],[],[]
112.16 sec',[],"[142.316467285156,634.687255859375,336.773864746094,60.1923217773438]",[],[],[],[],"[499.653137207031,620.222106933594,290.633483886719,90.1883544921875]","[803.992065429688,620.991638183594,323.999633789063,83.0335083007813]",[],[],[]
112.2 sec',[],"[142.308883666992,634.677246093750,336.826660156250,60.2203369140625]",[],[],[],[],"[499.757995605469,620.326843261719,289.355773925781,90.1303710937500]","[804.042602539063,620.938598632813,324.035522460938,83.1046142578125]",[],[],[]
112.24 sec',[],"[142.308792114258,634.677246093750,336.828063964844,60.2202148437500]",[],[],[],[],"[499.759429931641,620.327148437500,289.357269287109,90.1247558593750]","[804.036987304688,620.928771972656,324.049316406250,83.1127319335938]",[],[],[]
